changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,changepoint_range,seasonality_mode,yearly_seasonality,rmse,mape,mae,num_cutoffs
0.05,10.0,0.1,0.95,additive,True,499.68621009959804,0.10403834484822184,392.92751893331007,20
0.1,10.0,1.0,0.8,additive,True,504.457427153155,0.10506461687627881,397.0846405822249,20
0.1,10.0,0.01,0.8,additive,True,504.457427153155,0.10506461687627881,397.0846405822249,20
0.1,10.0,5.0,0.8,additive,True,504.457427153155,0.10506461687627881,397.0846405822249,20
0.1,10.0,0.1,0.8,additive,True,504.457427153155,0.10506461687627881,397.0846405822249,20
0.1,10.0,10.0,0.8,additive,True,504.457427153155,0.10506461687627881,397.0846405822249,20
0.5,1.0,0.1,0.8,additive,True,513.2146136487275,0.10633586529521444,393.6488574861561,20
0.5,1.0,5.0,0.8,additive,True,513.2146136487275,0.10633586529521444,393.6488574861561,20
0.5,1.0,1.0,0.8,additive,True,513.2146136487275,0.10633586529521444,393.6488574861561,20
0.5,1.0,10.0,0.8,additive,True,513.2146136487275,0.10633586529521444,393.6488574861561,20
0.5,1.0,0.01,0.8,additive,True,513.2146136487275,0.10633586529521444,393.6488574861561,20
0.1,1.0,1.0,0.8,additive,True,507.0255662589975,0.10644690447227138,402.2505273982591,20
0.1,1.0,0.01,0.8,additive,True,507.0255662589975,0.10644690447227138,402.2505273982591,20
0.1,1.0,5.0,0.8,additive,True,507.0255662589975,0.10644690447227138,402.2505273982591,20
0.1,1.0,0.1,0.8,additive,True,507.0255662589975,0.10644690447227138,402.2505273982591,20
0.1,1.0,10.0,0.8,additive,True,507.0255662589975,0.10644690447227138,402.2505273982591,20
0.05,0.01,0.1,0.8,additive,True,516.4045703998885,0.10676912314169922,407.2580586134002,20
0.05,0.01,5.0,0.8,additive,True,516.4045703998885,0.10676912314169922,407.2580586134002,20
0.05,0.01,1.0,0.8,additive,True,516.4045703998885,0.10676912314169922,407.2580586134002,20
0.05,0.01,10.0,0.8,additive,True,516.4045703998885,0.10676912314169922,407.2580586134002,20
0.05,0.01,0.01,0.8,additive,True,516.4045703998885,0.10676912314169922,407.2580586134002,20
0.5,5.0,5.0,0.9,additive,True,564.1450773459819,0.10761660330767354,383.6844081425564,20
0.5,5.0,10.0,0.9,additive,True,564.1450773459819,0.10761660330767354,383.6844081425564,20
0.5,5.0,0.01,0.9,additive,True,564.1450773459819,0.10761660330767354,383.6844081425564,20
0.5,5.0,1.0,0.9,additive,True,564.1450773459819,0.10761660330767354,383.6844081425564,20
0.5,5.0,0.1,0.9,additive,True,564.1450773459819,0.10761660330767354,383.6844081425564,20
0.5,5.0,0.01,0.8,additive,True,529.8703636878765,0.10840556534089403,399.21506446406266,20
0.5,5.0,1.0,0.8,additive,True,529.8703636878765,0.10840556534089403,399.21506446406266,20
0.5,5.0,0.1,0.8,additive,True,529.8703636878765,0.10840556534089403,399.21506446406266,20
0.5,5.0,10.0,0.8,additive,True,529.8703636878765,0.10840556534089403,399.21506446406266,20
0.5,5.0,5.0,0.8,additive,True,529.8703636878765,0.10840556534089403,399.21506446406266,20
0.05,5.0,5.0,0.85,additive,True,515.8884853879046,0.10873568076384853,410.25364340786587,20
0.05,5.0,0.01,0.85,additive,True,515.8884853879046,0.10873568076384853,410.25364340786587,20
0.05,5.0,1.0,0.85,additive,True,515.8884853879046,0.10873568076384853,410.25364340786587,20
0.05,5.0,10.0,0.85,additive,True,515.8884853879046,0.10873568076384853,410.25364340786587,20
0.05,5.0,0.1,0.85,additive,True,515.8884853879046,0.10873568076384853,410.25364340786587,20
0.05,0.1,1.0,0.95,additive,True,518.8606524754099,0.10880782358702673,414.60602748538514,20
0.05,0.1,0.1,0.95,additive,True,518.8606524754099,0.10880782358702673,414.60602748538514,20
0.05,0.1,5.0,0.95,additive,True,518.8606524754099,0.10880782358702673,414.60602748538514,20
0.05,0.1,0.01,0.95,additive,True,518.8606524754099,0.10880782358702673,414.60602748538514,20
0.05,0.1,10.0,0.95,additive,True,518.8606524754099,0.10880782358702673,414.60602748538514,20
0.05,10.0,0.01,0.85,additive,True,530.0238472734505,0.11001958621677918,416.3412845186968,20
0.05,10.0,1.0,0.85,additive,True,530.0238472734505,0.11001958621677918,416.3412845186968,20
0.05,10.0,10.0,0.85,additive,True,530.0238472734505,0.11001958621677918,416.3412845186968,20
0.05,10.0,0.1,0.85,additive,True,530.0238472734505,0.11001958621677918,416.3412845186968,20
0.05,10.0,5.0,0.85,additive,True,530.0238472734505,0.11001958621677918,416.3412845186968,20
0.01,0.01,0.01,0.8,additive,True,486.43267259905105,0.11032758394963885,423.09897454650053,20
0.01,0.01,5.0,0.8,additive,True,486.43267259905105,0.11032758394963885,423.09897454650053,20
0.01,0.01,1.0,0.8,additive,True,486.43267259905105,0.11032758394963885,423.09897454650053,20
0.01,0.01,0.1,0.8,additive,True,486.43267259905105,0.11032758394963885,423.09897454650053,20
0.01,0.01,10.0,0.8,additive,True,486.43267259905105,0.11032758394963885,423.09897454650053,20
0.01,0.01,0.01,0.85,additive,True,486.8593354709699,0.11042227825669623,423.49077507988136,20
0.01,0.01,10.0,0.85,additive,True,486.8593354709699,0.11042227825669623,423.49077507988136,20
0.01,0.01,1.0,0.85,additive,True,486.8593354709699,0.11042227825669623,423.49077507988136,20
0.01,0.01,5.0,0.85,additive,True,486.8593354709699,0.11042227825669623,423.49077507988136,20
0.01,0.01,0.1,0.85,additive,True,486.8593354709699,0.11042227825669623,423.49077507988136,20
0.01,0.01,10.0,0.95,additive,True,487.0697611549646,0.11042409622857313,423.4600139785484,20
0.01,0.01,0.01,0.95,additive,True,487.0697611549646,0.11042409622857313,423.4600139785484,20
0.01,0.01,0.1,0.95,additive,True,487.0697611549646,0.11042409622857313,423.4600139785484,20
0.01,0.01,1.0,0.95,additive,True,487.0697611549646,0.11042409622857313,423.4600139785484,20
0.01,0.01,5.0,0.95,additive,True,487.0697611549646,0.11042409622857313,423.4600139785484,20
0.01,0.01,5.0,0.9,additive,True,487.27370171910366,0.11050500642863392,423.8517990593999,20
0.01,0.01,1.0,0.9,additive,True,487.27370171910366,0.11050500642863392,423.8517990593999,20
0.01,0.01,0.01,0.9,additive,True,487.27370171910366,0.11050500642863392,423.8517990593999,20
0.01,0.01,10.0,0.9,additive,True,487.27370171910366,0.11050500642863392,423.8517990593999,20
0.01,0.01,0.1,0.9,additive,True,487.27370171910366,0.11050500642863392,423.8517990593999,20
0.001,0.01,10.0,0.9,additive,True,488.1117114430058,0.11088181068405618,425.9824307006321,20
0.001,0.01,5.0,0.9,additive,True,488.1117114430058,0.11088181068405618,425.9824307006321,20
0.001,0.01,1.0,0.9,additive,True,488.1117114430058,0.11088181068405618,425.9824307006321,20
0.001,0.01,0.1,0.9,additive,True,488.1117114430058,0.11088181068405618,425.9824307006321,20
0.001,0.01,0.01,0.9,additive,True,488.1117114430058,0.11088181068405618,425.9824307006321,20
0.001,0.01,1.0,0.85,additive,True,488.7286654251022,0.11105888470531185,426.63476237974095,20
0.001,0.01,0.1,0.85,additive,True,488.7286654251022,0.11105888470531185,426.63476237974095,20
0.001,0.01,0.01,0.85,additive,True,488.7286654251022,0.11105888470531185,426.63476237974095,20
0.001,0.01,5.0,0.85,additive,True,488.7286654251022,0.11105888470531185,426.63476237974095,20
0.001,0.01,10.0,0.85,additive,True,488.7286654251022,0.11105888470531185,426.63476237974095,20
0.001,0.01,5.0,0.95,additive,True,489.84919218473635,0.11130192029892357,427.482582066652,20
0.001,0.01,10.0,0.95,additive,True,489.84919218473635,0.11130192029892357,427.482582066652,20
0.001,0.01,0.1,0.95,additive,True,489.84919218473635,0.11130192029892357,427.482582066652,20
0.001,0.01,1.0,0.95,additive,True,489.84919218473635,0.11130192029892357,427.482582066652,20
0.001,0.01,0.01,0.95,additive,True,489.84919218473635,0.11130192029892357,427.482582066652,20
0.001,0.01,1.0,0.8,additive,True,490.1673355475351,0.11135679240206423,427.6422834849391,20
0.001,0.01,5.0,0.8,additive,True,490.1673355475351,0.11135679240206423,427.6422834849391,20
0.001,0.01,0.1,0.8,additive,True,490.1673355475351,0.11135679240206423,427.6422834849391,20
0.001,0.01,10.0,0.8,additive,True,490.1673355475351,0.11135679240206423,427.6422834849391,20
0.001,0.01,0.01,0.8,additive,True,490.1673355475351,0.11135679240206423,427.6422834849391,20
0.05,5.0,0.1,0.95,additive,True,534.0461805130536,0.1115905808000233,422.0961676496048,20
0.05,5.0,5.0,0.95,additive,True,534.0461805130536,0.1115905808000233,422.0961676496048,20
0.05,5.0,0.01,0.95,additive,True,534.0461805130536,0.1115905808000233,422.0961676496048,20
0.05,5.0,1.0,0.95,additive,True,534.0461805130536,0.1115905808000233,422.0961676496048,20
0.05,5.0,10.0,0.95,additive,True,534.0461805130536,0.1115905808000233,422.0961676496048,20
0.01,0.1,10.0,0.95,additive,True,490.9640726369436,0.11189653053420166,428.7828926372029,20
0.01,0.1,5.0,0.95,additive,True,490.9640726369436,0.11189653053420166,428.7828926372029,20
0.01,0.1,0.01,0.95,additive,True,490.9640726369436,0.11189653053420166,428.7828926372029,20
0.01,0.1,1.0,0.95,additive,True,490.9640726369436,0.11189653053420166,428.7828926372029,20
0.01,0.1,0.1,0.95,additive,True,490.9640726369436,0.11189653053420166,428.7828926372029,20
0.01,0.1,0.1,0.8,additive,True,491.053374088329,0.11194641725985208,428.9829814732758,20
0.01,0.1,5.0,0.8,additive,True,491.053374088329,0.11194641725985208,428.9829814732758,20
0.01,0.1,0.01,0.8,additive,True,491.053374088329,0.11194641725985208,428.9829814732758,20
0.01,0.1,1.0,0.8,additive,True,491.053374088329,0.11194641725985208,428.9829814732758,20
